"날짜","종가","시가","고가","저가","거래량","변동 %"
"2003- 10- 21","50.24","50.20","50.42","50.08","119.60K","0.14%"
"2003- 10- 20","50.17","50.07","50.17","49.84","150.00K","0.38%"
"2003- 10- 17","49.98","50.57","50.59","49.83","160.80K","-1.09%"
"2003- 10- 16","50.53","50.30","50.66","50.20","126.40K","0.40%"
"2003- 10- 15","50.33","50.77","50.77","50.20","143.40K","-0.34%"
"2003- 10- 14","50.50","50.30","50.50","50.06","214.80K","0.46%"
"2003- 10- 13","50.27","50.24","50.48","50.14","192.60K","0.70%"
"2003- 10- 10","49.92","49.97","50.03","49.77","139.00K","0.16%"
"2003- 10- 09","49.84","50.08","50.40","49.80","196.40K","0.26%"
"2003- 10- 08","49.71","49.99","49.99","49.55","101.00K","-0.38%"
"2003- 10- 07","49.90","49.58","49.91","49.30","188.80K","0.46%"
"2003- 10- 06","49.67","49.53","49.74","49.37","194.80K","0.42%"
"2003- 10- 03","49.46","49.73","49.83","49.29","258.60K","1.10%"
"2003- 10- 02","48.92","48.77","48.97","48.62","125.00K","0.45%"
"2003- 10- 01","48.70","48.02","48.77","47.91","145.40K","1.99%"
"2003- 09- 30","47.75","47.97","48.05","47.42","243.00K","-0.60%"
"2003- 09- 29","48.04","47.85","48.22","47.63","197.00K","0.23%"
"2003- 09- 26","47.93","48.27","48.27","47.90","206.20K","-0.68%"
"2003- 09- 25","48.26","48.83","48.89","48.26","278.00K","-0.84%"
"2003- 09- 24","48.67","49.60","49.61","48.62","273.80K","-1.72%"
"2003- 09- 23","49.52","49.36","49.59","49.20","277.20K","0.55%"
"2003- 09- 22","49.25","49.45","49.45","49.05","272.40K","-1.14%"
"2003- 09- 19","49.82","49.90","49.97","49.69","342.80K","-0.36%"
"2003- 09- 18","50.00","49.47","50.00","49.35","227.60K","1.26%"
"2003- 09- 17","49.38","49.48","49.59","49.26","193.00K","-0.34%"
"2003- 09- 16","49.55","48.99","49.55","48.99","138.20K","1.60%"
"2003- 09- 15","48.77","49.07","49.07","48.77","145.00K","-0.53%"
"2003- 09- 12","49.03","48.77","49.06","48.38","192.60K","0.27%"
"2003- 09- 11","48.90","48.81","49.06","48.62","127.00K","0.64%"
"2003- 09- 10","48.59","49.08","49.12","48.51","303.60K","-1.38%"
"2003- 09- 09","49.27","49.60","49.60","49.15","329.20K","-0.71%"
"2003- 09- 08","49.62","49.27","49.66","49.25","148.20K","0.94%"
"2003- 09- 05","49.16","49.27","49.48","48.96","516.00K","-0.53%"
"2003- 09- 04","49.42","49.30","49.48","49.15","184.40K","0.30%"
"2003- 09- 03","49.27","49.30","49.48","49.17","461.80K","0.28%"
"2003- 09- 02","49.13","48.62","49.13","48.27","274.20K","1.45%"
"2003- 08- 29","48.43","48.02","48.49","48.02","511.60K","0.54%"
"2003- 08- 28","48.17","47.95","48.23","47.57","104.80K","0.71%"
"2003- 08- 27","47.83","47.77","47.89","47.60","255.40K","0.15%"
"2003- 08- 26","47.76","47.48","47.81","47.10","275.60K","0.34%"
"2003- 08- 25","47.60","47.65","47.65","47.37","117.60K","-0.10%"
"2003- 08- 22","47.65","48.55","48.55","47.60","202.80K","-1.04%"
"2003- 08- 21","48.15","48.15","48.35","47.98","199.80K","0.44%"
"2003- 08- 20","47.94","47.85","48.07","47.75","208.40K","0.00%"
"2003- 08- 19","47.94","48.00","48.00","47.67","287.00K","0.36%"
"2003- 08- 18","47.77","47.30","47.81","47.30","102.40K","1.14%"
"2003- 08- 15","47.23","47.15","47.34","47.15","26.00K","-0.06%"
"2003- 08- 14","47.26","47.07","47.33","46.85","76.80K","0.62%"
"2003- 08- 13","46.97","47.38","47.38","46.87","143.20K","-0.59%"
"2003- 08- 12","47.25","46.83","47.25","46.67","96.40K","1.11%"
"2003- 08- 11","46.73","46.59","46.91","46.41","91.60K","0.47%"
"2003- 08- 08","46.51","46.42","46.62","46.30","97.00K","0.28%"
"2003- 08- 07","46.38","46.10","46.42","45.91","170.20K","0.65%"
"2003- 08- 06","46.08","45.95","46.49","45.83","196.20K","0.09%"
"2003- 08- 05","46.04","46.83","46.83","46.02","293.40K","-1.79%"
"2003- 08- 04","46.88","46.67","47.00","46.16","197.60K","0.26%"
"2003- 08- 01","46.76","47.23","47.23","46.75","186.20K","-1.14%"
"2003- 07- 31","47.30","47.55","47.91","47.24","215.20K","0.23%"
